Hospital,B15 2TH,B18 7QH,B4 6NH,B71 4HJ,B75 7RR,B9 5SS,B98 7UB,BA1 3NG,BA21 4AT,BB10 2PQ,BB2 3HH,BD20 6TD,BD9 6RJ,BH15 2JB,BH7 7DW,BL4 0JR,BL9 7TD,BN11 2DH,BN21 2UD,BN2 5BE,BR6 8ND,BS10 5NB,BS23 4TQ,BS2 8HW,CA2 7HY,CA28 8JG,CB2 0QQ,CH2 1UL,CH49 5PE,CM1 7ET,CM20 1QX,CO4 5JL,CR7 7YE,CT1 3NG,CT9 4AN,CV10 7DJ,CV2 2DX,CV34 5BW,CW1 4QJ,DA2 8DA,DE13 0RB,DE22 3NE,DH1 5TW,DL3 6HX,DN15 7BH,DN2 5LT,DN33 2BA,DT1 2JY,DY1 2HQ,E11 1NR,E1 1BB,E13 8SL,E9 6SR,EN5 3DJ,EX2 5DW,EX31 4JB,FY3 8NR,GL1 3NN,GU16 7UJ,GU2 7XX,HA1 3UJ,HG2 7SX,HP11 2TT,HP21 8AL,HR1 2ER,HU3 2JZ,HX3 0PW,IG3 8YB,IP33 2QZ,IP4 5PD,KT16 0PZ,KT18 7EG,KT2 7QB,L14 5AB,L35 5DR,L39 2JW,L7 8XP,L8 7SS,L9 7AL,LA14 4LF,LA1 4RP,LE1 5WW,LE3 9QP,LE5 4PW,LN2 5QY,LS1 3EX,LU4 0DZ,M13 0JH,M23 9LT,M6 8HD,M8 5RL,ME16 9QQ,ME7 5NY,MK42 9DJ,MK6 5LD,N18 1QX,N19 5NF,NE1 4LP,NE23 6NZ,NE34 0PL,NE63 9FL,NE7 7DN,NE9 6SX,NG17 4JL,NG5 1PB,NG7 2UH,NN1 5BD,NN16 8UZ,NR31 6LA,NR4 7UY,NW1 2BU,NW3 2QG,OL1 2JH,OL6 9RW,OX16 9AL,OX3 9DU,PE21 9QS,PE29 6NT,PE30 4ET,PE3 9GZ,PL6 8DH,PO19 6SE,PO30 5TG,PO6 3LY,PR2 9HT,PR8 6PN,RG1 5AN,RG24 9NA,RH1 5RH,RH16 4EX,RM7 0AG,S10 2JF,S44 5BL,S60 2UD,S75 2EP,S81 0BD,SE13 6LH,SE1 7EH,SE18 4QH,SE5 9RW,SG1 4AB,SK10 3BL,SK2 7JE,SL2 4HL,SM5 1AA,SN3 6BB,SO16 6YD,SO22 5DG,SP2 8BJ,SR4 7TP,SS0 0RY,SS16 5NL,ST16 3SA,ST4 6QG,SW10 9NH,SW17 0QT,SW3 6NP,SW6 6SX,SY3 8XQ,TA1 5DA,TF1 6TF,TN24 0LZ,TN2 4QJ,TN37 7RD,TQ2 7AA,TR1 3LQ,TS19 8PE,TS4 3BW,TW7 6AF,UB1 3HW,UB8 3NN,W12 0HS,W2 1NY,WA5 1QG,WC1N 3JH,WD18 0HB,WF13 4HS,WF1 4DG,WF8 1PL,WN1 2NN,WR5 1DD,WS2 9PS,WV10 0QP,YO12 6QL,YO31 8HE
ME16 9QQ,163.3527567,173.3736133,171.9856834,177.9069014,171.2975731,166.4809081,161.1537509,149.0842428,158.4730678,290.79063,281.1203347,250.9430102,238.0238766,140.23596,132.8837697,266.5166021,269.2898766,71.43260218,44.54850072,65.51420359,27.30584175,152.1946315,177.4122187,153.5934476,338.9933987,362.2962236,81.50113829,249.4842,273.5410557,52.05071923,51.52604313,75.98049183,38.16998917,32.50278005,48.96906666,147.2257863,141.6496724,141.7149708,227.7775615,20.91470951,180.2624866,179.1454752,298.1199592,277.0823834,205.2683017,199.8604139,198.1359558,158.1621859,179.0151817,44.01752086,35.48041158,38.78087632,35.84899957,61.8718682,201.916979,230.985271,294.5015934,148.0332353,65.77366321,55.83465485,72.29637569,237.9632226,78.39472684,90.22376889,178.1633716,223.8454187,243.067896,40.84790087,105.8616693,94.76470106,52.16187525,43.11679819,48.52292534,263.0602774,258.2523257,266.9018579,265.5682853,265.7707548,267.8014346,358.934303,301.1413505,146.6892265,149.1730555,149.925736,172.2006748,228.458536,80.36548835,254.008931,248.8664395,260.2654162,265.7629389,0,10.65034242,101.7473781,97.865245,47.17724293,40.81828767,310.9895815,319.5447177,311.1810227,327.034421,317.281043,306.644261,187.3408942,176.9459074,172.7672853,113.3082354,126.2429674,143.8463019,136.0912396,39.75005088,41.94164985,257.3686528,261.8339951,123.9398751,102.2801706,154.0802909,99.63368551,131.1259227,120.3032967,244.33575,80.45022709,112.1227323,96.35722884,280.0241228,273.6965742,75.76451576,82.05877723,34.24740633,50.2312495,37.83507622,207.3638333,194.26019,205.9497637,219.7568695,193.0774924,29.67702263,35.07559018,29.10370835,34.73189339,78.17678439,235.1120578,255.600302,66.75219574,43.62056168,113.5769298,108.2733838,97.98987428,118.319681,305.834697,48.9643133,38.16194056,197.8911628,212.6432085,38.57087539,46.84570022,37.95367365,55.56002628,218.0153119,182.5123452,203.9740124,25.23515343,13.89894739,36.18481794,221.1758499,298.6846857,281.6305289,278.9563457,65.85382264,68.34948182,64.5893295,44.19677825,38.78517743,252.0763644,38.62114737,72.11066837,229.0861754,222.7197351,211.5746498,259.6391615,176.1114799,178.9417394,183.5511936,266.7825728,239.6537731
ME7 5NY,170.5561189,161.0640735,159.6761435,165.2367238,158.5213251,157.4158779,168.3571131,156.287605,165.67643,278.0389318,268.3686364,247.5859131,234.6667795,147.4393222,140.0871319,253.7649038,256.5381783,78.63596438,58.06685329,72.71756579,30.55033964,159.3979937,184.6155809,160.7968098,335.6363016,358.9391265,78.14404121,236.7325017,260.7893574,48.69362215,48.16894605,72.62339475,39.78667651,29.23142192,43.22247446,143.8686892,138.2925753,148.918333,215.0258632,17.6699268,176.9053895,175.7883782,294.7628621,273.7252863,201.9112046,196.5033168,194.7788587,165.3655481,186.2185439,40.66042378,39.78578417,35.42377924,39.22411528,58.51477112,209.1203412,238.1886332,281.6479452,155.2365975,72.97702541,63.03801705,65.08268856,234.7471205,85.59808904,87.65436588,185.3667338,220.4883216,239.7107989,37.49080378,102.5045722,91.40760398,59.36523745,50.32016039,55.79215792,250.3085791,245.5006274,254.1501596,252.816587,253.0190566,255.0497363,335.2762247,288.3896522,143.3321294,145.8159584,146.5686389,168.8435777,225.1014389,77.00839127,241.2572327,236.1147412,247.5137179,253.0112406,11.41841086,0,98.39028106,94.50814792,43.82014584,49.0110212,315.8721222,316.1876206,307.8239256,323.6773239,313.9239459,303.2871639,183.9837971,173.5888103,169.4101883,109.9511383,122.8858703,140.4892048,132.7341425,44.21087584,53.23143062,254.0115558,249.0822968,131.1432373,109.4835328,150.7231939,96.27658842,127.7630439,116.9461996,251.5391122,87.65358929,119.3260945,103.560591,267.2724245,260.9448759,82.96787796,89.26213943,41.40625154,59.29237442,34.47797913,209.4461743,190.9030929,194.6675577,216.3997724,189.7203953,33.05213834,38.4507059,29.10968134,37.96975727,74.81968731,222.3603595,242.8486037,73.95555794,47.43824297,120.780292,115.476746,105.1932365,125.5230432,302.4775999,45.60721622,34.80484347,185.1394645,199.8915102,41.94599111,41.72498081,45.81675634,43.65955741,205.705772,189.7157074,191.6644725,29.2522064,27.41729996,42.81563105,228.3792121,305.8880479,278.2734318,275.5992487,73.05718484,75.55284402,71.7926917,48.50215084,46.52421075,239.3246661,42.92651995,68.75357129,225.7290784,219.362638,208.2175527,246.8874632,183.3148421,166.6321996,171.2416537,263.4254757,236.296676
MK42 9DJ,85.93068242,83.17088547,81.78295549,87.34353574,80.65268682,79.52268985,89.04771091,119.4257621,167.0021763,197.7929262,190.4754484,172.1381696,159.219036,148.7650684,141.4128781,175.8717157,178.6449903,126.7061086,137.0845878,120.78771,92.53435007,122.1001393,147.3177265,123.4989554,260.1885581,283.5802622,33.99274118,158.8393137,182.8961694,70.7346443,45.3243097,89.48343563,95.23144578,123.1557857,137.1468383,65.97550117,60.39938731,65.90620373,137.1326752,80.42897827,99.01220153,97.89519014,219.3151186,198.2775428,126.4634611,121.0555733,132.3993011,166.6912943,95.69190291,60.11551638,75.48245127,73.97496725,72.79503246,46.13718069,199.9436784,220.0326636,203.8567071,94.92674574,74.30277165,78.22390796,46.77088275,159.299377,62.79465081,34.37587631,133.3805147,145.0405781,164.2630554,71.69941197,60.56643206,86.40588667,64.87355295,78.48519182,73.93846657,172.4153911,167.6074394,176.2569716,174.923399,175.1258685,177.1565483,268.2894167,210.4964642,65.43894143,67.92277037,50.65511305,99.75816068,149.6710187,21.91277938,163.3640447,158.2215532,169.6205299,175.1180526,101.5344579,97.13098137,0,16.18641969,54.80707676,52.39795246,232.1847409,240.7398771,232.3761821,248.2295804,238.4762024,227.8394204,106.0906091,95.69562231,91.51700024,21.27446344,27.42708431,116.0545731,90.79600235,54.90188003,52.71672942,174.5849399,171.1891088,56.25482642,53.99525503,75.27545037,22.02823759,76.16000627,41.49845615,242.3882545,118.0274017,149.258821,118.746482,189.3792365,183.0516879,77.79478001,90.58788568,86.45465468,107.3625186,71.98680257,126.1135482,113.0099049,119.2198142,140.952029,106.033014,81.23404129,57.77313573,79.97231282,59.0702732,24.52062092,144.4671715,164.9554157,56.10304597,84.52384759,81.54561206,116.8024922,106.5189827,126.8487895,227.0298564,87.93896622,78.40932286,107.2462765,121.9983222,60.33788422,84.72890938,60.36594891,68.4759285,127.812584,171.5670332,113.7712845,119.4398593,104.7545964,137.6943237,219.2283544,296.7371901,202.8256883,200.1515052,63.30088866,59.62225694,54.36872348,56.10755641,54.91750888,161.4314781,56.25180661,40.94994801,150.2813349,143.9148945,132.7698092,168.9942752,104.0054399,88.73901157,93.34846568,187.9777323,160.8489325
MK6 5LD,74.76284703,72.00305008,70.6151201,76.17570036,69.46030167,68.35485447,68.5277507,103.7697243,148.7934616,186.6250908,179.307613,170.458496,157.5393624,134.8138158,127.4616255,164.7038804,167.4771549,123.2183785,133.5968577,117.2999799,89.04661999,106.4441015,131.6616887,107.8429176,262.5387861,285.9548117,48.71177976,147.6714783,171.728334,80.05413613,63.64364301,103.9839087,91.7437157,119.6680557,133.6591082,54.80766578,49.23155192,54.73836835,125.9648398,76.94124818,87.84436614,86.72735475,223.1681871,202.1306114,146.4497185,124.8472715,143.0576465,152.7400417,84.52406753,56.62778629,71.99472119,70.48723717,69.30730238,42.6494506,184.2876407,204.3766258,192.5869218,79.27070794,70.81504156,74.73617787,43.28315266,163.1524455,37.52915612,21.70757811,112.8605545,166.409915,149.3639531,69.38653561,75.28547064,101.0967192,61.38582287,74.99746173,70.45073649,161.2475557,156.4408575,165.0891362,163.7555636,163.9580331,165.9887129,246.2152013,195.447252,54.27110605,56.75493499,57.96952295,110.416506,147.9496275,18.4250493,152.1962093,147.0537178,158.4526945,163.9502172,98.04672782,93.64325128,16.06638074,0,51.31934668,48.47159468,236.0378094,244.5929457,236.2292507,252.082649,242.329271,231.6924889,94.92277368,84.52778692,80.34916485,20.89011495,35.23261268,130.7736116,105.5150409,51.41414994,49.22899934,163.4171045,160.0212734,30.58271229,38.33921723,89.99448894,36.74727617,90.87904484,56.21749472,226.7322167,114.5396716,135.3075684,115.2587519,178.2114011,171.8838525,74.30704993,87.10015559,82.96692459,103.8747885,68.49907248,114.9457128,101.8420695,113.5316432,128.1581473,112.7115743,77.7463112,54.28540564,76.48458273,56.36774985,28.66737927,133.2993361,153.7875803,52.86595401,81.03611751,65.88957426,102.8512396,90.38343459,108.1854365,230.8829249,84.45123614,74.92159278,96.0784411,110.8304868,56.85015414,81.24117929,56.87821882,64.97712449,116.6447486,155.9109954,102.6034491,115.9521292,101.2668663,134.2065936,203.5723166,281.0811523,206.6787568,204.0045737,59.81315858,56.13452685,50.88099339,52.61982632,51.42977879,150.2636427,52.8216567,37.46221792,142.4423896,138.8320773,136.6228778,157.8264398,83.4854797,77.57117618,82.1806303,191.7694305,164.7020011
N18 1QX,120.1058671,117.3460701,115.9581401,121.5187204,114.8278715,113.6978745,118.7409694,125.0746384,140.4706143,234.3209284,224.650633,220.9220467,208.0029131,122.2335064,114.8813162,210.0469004,212.8201749,91.02675697,79.21116992,85.10835838,28.37888832,127.7490155,152.9666027,129.1478316,307.8818062,331.2089526,51.48017484,193.0144983,217.0713541,38.04836442,21.50507968,61.97813702,30.14859335,69.15242925,83.14348179,100.1506858,94.57457196,99.30218932,171.3078599,26.42562178,133.1873862,132.0703748,268.0989957,247.06142,175.2473382,170.1902916,168.1149924,140.1597323,129.8670876,5.995160966,15.00284947,13.49536544,5.482811424,7.643170668,205.5925547,225.6815398,238.0318917,105.7450951,47.77120965,51.69234596,13.85383083,208.3544706,36.00243751,44.91310501,135.8752314,193.8244553,213.0469325,10.8064329,75.84070583,80.76234625,38.34199096,51.95362982,21.72360585,206.5905757,201.7838775,210.4321563,209.0985836,209.3010532,211.331733,302.4646013,244.6716488,99.61412608,102.097955,103.3082337,142.1797114,198.4548958,33.2903879,197.5392293,192.3967379,203.7957145,209.2932373,47.53110142,43.12762488,54.6722777,50.79014455,0,5.023771848,280.968618,289.5237542,281.1600592,297.0134575,287.2600796,276.6232975,140.2657937,129.870807,125.6921849,66.23313498,80.57563272,131.3288468,106.0702761,8.110775629,9.589079407,208.7601246,205.3642934,81.52709362,59.86738907,124.0593275,69.61272205,101.1049592,90.28233327,248.0371307,91.49583967,122.7272591,92.21491996,223.5544211,217.2268725,51.26321801,64.05632368,53.79704413,71.68316702,14.00741627,160.2887328,147.1850896,158.8746632,173.5011674,158.0545944,20.70981354,10.48157394,19.49271101,22.02007459,29.12070851,178.6423561,199.1306004,27.18561376,26.88543204,89.13131381,90.27093022,79.98742072,100.3172275,275.8137335,42.44546443,32.91582107,141.4214611,156.1735069,19.51983353,24.77807254,19.58646089,19.67377586,161.9877686,177.2159094,147.9464691,65.43650281,50.75123993,83.69096723,224.8772306,302.3860664,251.6095654,248.9353823,18.11871235,16.90000336,21.83336658,15.28950572,13.09112786,195.6066627,8.315653073,19.03610796,187.7854096,192.6987716,181.5536863,203.1694598,133.6986984,122.9141962,127.5236503,236.7616094,209.6328097
N19 5NF,119.0207239,116.2609269,114.872997,120.4335772,113.7427283,112.6127313,117.6558263,123.9894952,139.3854711,233.2357852,223.5654898,214.7163729,201.7972393,121.1483632,113.796173,208.9617572,211.7350318,84.44128759,72.62570054,78.522889,22.37550577,126.6638723,151.8814595,128.0626884,306.796663,330.1238094,57.26303501,191.9293552,215.9862109,43.8312246,27.28793985,67.7609972,14.39421944,74.93528943,88.92634197,99.06554264,93.48942878,98.21704614,170.2227167,32.20848196,132.102243,130.9852316,261.3891736,240.3515978,168.5375161,169.1051484,161.4051702,139.0745892,128.7819444,11.77802114,5.935130275,11.59093728,5.983102699,8.050483712,204.5074115,224.5963967,236.8447986,104.659952,46.68606647,50.60720278,12.76375748,201.373432,34.89680217,43.82796183,134.7900883,187.1146331,193.6218299,16.58929307,81.62356601,86.54520643,37.25684778,50.86848664,17.84492122,205.5054326,200.6987343,209.3470131,208.0134404,208.21591,210.2465898,301.3794581,243.5865057,98.5289829,101.0128118,102.2230905,154.6743829,192.2075043,32.20524472,196.4540861,191.3115947,202.7105713,208.2080941,41.40355066,48.91048506,53.58713452,49.70500137,5.33202142,0,274.2587959,282.8139321,274.4502371,290.3036354,280.5502574,269.9134754,139.1806505,128.7856638,124.6070417,65.1479918,79.49048954,137.111707,111.8531363,3.89524583,2.810620553,207.6749814,204.2791502,80.44195044,58.7822459,117.3495054,64.10229258,106.8878194,83.57251114,246.9519875,90.41069649,121.6421159,91.12977678,222.4692779,216.1417293,50.17807484,62.9711805,58.8379495,65.09769764,19.79027645,159.2035897,146.0999464,157.78952,172.4160242,148.107069,14.75105693,6.266044138,13.48932846,8.447074763,32.59753852,177.5572129,198.0454572,26.10047058,16.0436898,88.04617064,89.18578704,78.90227755,99.23208428,269.1039114,48.22832461,38.69868124,140.336318,155.0883637,11.15603516,12.81150121,8.364898513,11.00836468,160.9026255,176.1307662,146.861326,62.12709541,44.56420167,77.10549785,223.7920874,301.3009232,250.9366337,242.2255602,17.03356917,15.81486018,20.7482234,8.432743654,6.133796457,194.5215195,4.100123273,17.95589495,186.7002664,183.0899542,174.3904649,202.0843167,132.6135553,121.829053,126.4385072,236.0273073,202.9229875
NE1 4LP,210.5426823,207.8484449,206.460515,199.252728,193.216951,204.2002493,220.6724066,306.9011739,350.668548,113.9835603,125.8123225,99.24431705,101.2094665,359.6244041,352.2722138,149.4862827,139.3652731,353.696113,341.8805259,347.7777144,301.2003496,291.8267848,313.4694366,295.6443162,60.13254027,98.58518352,242.7195126,184.5431572,193.0694785,274.603666,266.9312597,311.9288184,299.1913099,336.2276249,350.2186775,196.1236668,203.7777197,215.2868152,181.1997261,293.5008174,173.6217676,164.1327205,16.82127843,36.4802587,135.3269832,115.2708007,161.544162,377.55063,220.3694624,281.705128,288.4514056,286.9439216,299.5399808,268.0667675,366.0953886,386.1843738,150.4387758,261.4649462,301.04772,304.9688563,273.5158311,79.6622409,282.8880104,255.2432719,265.0052105,142.1107324,122.565435,285.84322,268.1215275,289.1032323,291.6185013,305.2301402,300.6834149,170.6431752,165.8352235,164.849904,173.1511831,173.3536527,175.3843324,132.9927966,119.0110129,188.8874672,183.1545957,187.104641,154.8341896,98.06113058,248.6577278,148.2374136,155.3173443,148.7454268,142.5960266,314.6062971,310.2028205,246.76112,236.0965305,284.86485,278.7042731,0,9.342867631,10.91194792,16.83257095,3.15174854,4.708577059,146.3842064,154.7772015,160.1624702,219.7444772,218.7794659,287.6621065,260.2974517,274.7002938,272.5151432,136.8661919,138.5300575,238.6642833,263.1498056,192.1994015,227.5394816,222.5155103,205.6302634,408.5399646,344.77235,360.1181567,343.361341,144.3850463,161.9043973,303.9991634,304.9087377,316.5070274,334.352523,280.6528021,131.5736977,140.3112554,131.3446923,117.1068979,129.8444868,289.797156,277.5463019,292.9412672,295.5055456,247.6268252,164.1372928,150.4084257,282.8479944,311.268796,291.745392,327.6618279,315.1940229,332.9960248,14.25503211,296.6049658,287.0753224,193.5824633,192.610084,281.1643842,311.4738578,287.1108973,295.209803,225.6912396,337.7187433,219.8478843,328.1058588,317.8264356,346.3603233,385.3800645,462.8889003,38.37937873,43.1306892,290.045837,286.6301297,281.1136719,282.8525048,281.7192972,159.6592622,283.0543352,267.6948964,108.5837145,105.9965928,102.8413606,157.2730804,235.6301356,204.5781253,203.8173984,88.81454543,90.69053854
NE23 6NZ,217.4642978,214.7700604,213.3821304,206.1743435,200.1385665,211.1218648,227.5940221,313.8227894,356.0774692,121.0007915,132.8295537,110.8432821,108.131082,366.5460195,359.1938293,156.4078981,146.2868885,360.6177284,348.8021414,354.6993299,312.5278047,298.7484002,320.3910521,302.5659316,65.66423536,103.7927429,244.7833783,191.4647726,199.991094,281.5252815,278.2587148,295.8682331,306.1129253,343.1492404,357.1402929,203.0452823,210.6993351,222.2084307,188.1213416,296.0165933,180.5433831,171.054336,23.8385097,43.49748996,142.2485987,122.1924162,168.4657774,384.4722454,227.2910778,288.6267434,309.1490151,293.8655371,292.6856023,274.9883829,373.0170041,393.1059892,148.3136507,268.3865616,307.9693355,311.8904718,280.4374466,86.58385635,289.8096259,262.1648873,271.9268259,149.0323478,129.4870505,292.7648355,275.0431429,296.0248478,298.5401168,312.1517556,307.6050304,177.5647907,172.7580924,171.8671353,180.0727985,180.2752681,182.3059479,138.200356,127.3206655,195.8090826,190.0762112,194.0262564,161.7558051,104.982746,255.5793432,155.1590291,162.2389597,155.6670423,149.5176421,317.1220729,312.7185964,253.6827354,243.018146,287.3806259,286.0645163,11.02323524,0,10.72368807,9.996059553,5.767881097,10.96770894,153.3058218,161.6988169,167.0840856,226.6660927,225.7010814,294.6844065,267.3197518,281.6219093,286.3832932,143.7878074,145.4516729,245.5858988,270.071421,199.121017,234.4610971,229.4371257,212.5518788,415.4615801,351.6939655,367.0397722,350.2829564,151.4022776,173.7931862,310.9207788,311.8303532,323.3880156,341.2741385,291.9802572,138.4953132,146.8475621,138.2663078,124.0285134,136.7661022,301.0799851,291.4396996,295.457043,298.0734526,265.8216732,171.0589082,157.3300412,290.0202479,318.1904114,298.6670074,334.5834433,322.1156384,339.9176403,16.78756985,307.9324208,293.9969379,200.5040788,199.5316994,288.0859997,293.0269123,294.0710754,302.1314184,232.612855,344.6403588,226.7694997,353.1064231,320.3422114,353.2819387,392.30168,469.8105157,40.91191647,45.66322694,286.6848785,293.2888208,288.0352873,283.8556719,288.5840727,166.5808776,282.9718358,274.6165118,115.50533,112.9182082,109.762976,164.1946958,242.5517511,211.4997408,210.7390139,91.34708317,88.17242508
NE34 0PL,210.4013113,208.1524731,206.7645431,199.5567562,193.5209792,204.5042775,220.9764348,307.2052021,349.4598819,114.3764632,126.2052254,104.2256948,101.5134947,359.9284322,352.576242,149.7903108,139.6693012,354.0001412,342.1845541,348.0817426,301.5043778,292.1308129,313.7734648,295.9483444,70.06160803,108.9963451,238.165791,184.8471853,193.3735067,274.9076942,267.2352878,293.6564855,299.495338,332.1258134,346.116866,196.427695,204.0817479,215.5908434,181.5037543,289.399006,173.9257958,164.4367487,17.21418134,36.87316161,135.6310114,115.5748289,161.8481901,377.8546582,220.6734906,282.0091561,284.3495941,282.8421101,299.844009,273.1861572,366.3994168,386.4884019,150.8316787,261.7689743,301.3517482,305.2728845,270.9680314,79.96626906,283.1920386,255.5473001,265.3092387,142.4147606,122.8694632,281.7414086,268.4255556,289.4072605,291.9225295,305.5341684,300.9874431,170.9472034,166.1392517,165.2428069,173.4552112,173.6576808,175.6883606,141.2779647,120.6963371,189.1914953,183.4523752,187.4086691,155.1382178,98.36515874,248.9617559,145.3560479,155.6213724,149.049455,142.9000548,328.5834344,324.1799579,247.0651482,236.4005587,285.1688782,273.1131843,10.96234637,13.22444145,0,20.71414477,10.96076679,7.839508831,146.6982436,155.0848778,160.4664984,220.0485054,219.0834941,288.0668192,260.7021645,281.9508566,279.765706,137.1702201,138.8340856,238.9683115,263.4538337,192.5034297,227.8435098,222.8195384,205.9342915,408.8439928,345.0763782,360.4221849,343.6653692,138.1314598,162.2973002,304.3031915,305.2127659,313.5036312,334.6565512,285.3626699,131.8777259,140.2299748,131.6487205,117.4109261,130.1485149,290.0565582,277.8755777,288.8394557,291.4558653,259.2040859,164.4413209,150.7124539,283.4026606,311.5728241,292.0494201,327.965856,315.4980511,333.300053,7.332792192,296.9089939,291.7851902,193.8864915,192.9141122,287.3868608,286.409325,287.4149254,281.3207419,225.9952678,338.0227715,220.1519124,328.409887,313.7246241,351.0701911,385.6840927,463.1929285,34.29432918,39.04563965,280.0672912,278.8485822,281.4177,283.1565329,275.4937772,159.9632904,276.3542486,267.9989245,108.8877427,106.3006209,103.1453888,157.5771085,235.9341638,204.8821535,204.1214266,84.72949588,81.55483779
NE63 9FL,225.9421391,223.6933009,222.3053709,215.0975839,209.0618069,220.0451052,236.5172626,322.7460298,365.0007097,129.924032,141.7527942,115.1847888,117.0543224,375.46926,368.1170697,165.3311386,155.210129,369.5409689,357.7253819,362.7539559,317.0452055,307.6716407,329.3142925,311.4891721,74.26334011,112.7159834,258.5643685,200.3880131,208.9143344,290.4485219,287.1819552,309.1973132,315.0361658,347.6666412,361.6576937,211.9685227,219.6225756,231.1316712,197.044582,309.3456734,189.4666236,179.9775764,32.76175015,52.42073042,151.1718391,131.1156566,177.3890179,393.3954859,236.2143183,297.5499839,299.8904219,302.7887775,301.6088427,283.9116234,381.9402445,402.0292297,157.2368912,277.3098021,316.8925759,320.8137122,286.0737012,95.50709681,298.7328663,271.0881278,280.8500664,157.9555883,138.4102909,297.2822363,279.1086336,309.7622304,307.4633572,321.0749961,316.5282709,186.4880311,181.6800794,180.7903757,188.996039,189.1985086,191.2291884,147.1235964,136.2439059,204.7323231,198.9994516,202.9494969,170.6790455,113.9059865,264.5025837,164.0822695,171.1622002,164.5902827,158.4408825,330.451153,326.0476764,262.6059759,251.9413864,300.709706,294.9877567,19.9464757,8.756194972,19.64692853,0,14.69112156,19.89094939,162.2290623,170.6220574,176.0073261,235.5893331,234.6243218,303.6076469,276.1423077,290.5451497,295.4707848,152.7110478,154.3749134,254.5091392,278.9946615,208.0442574,243.3843376,238.3603662,221.4751193,424.3848205,360.617206,375.9630126,359.2061969,160.3255181,177.844869,319.8440193,320.7535937,329.044459,350.1973789,314.5766069,147.4185537,156.1561113,147.1895483,132.9517538,145.6893427,310.0032256,293.4164054,308.7861231,311.3504015,274.7449136,179.9821487,166.2532816,298.9434884,327.1136519,307.5902479,343.5066838,331.0388788,348.8408808,25.71081031,316.8556613,302.9201783,209.4273192,208.4549399,297.0092401,301.9501528,297.0373048,296.8615697,241.5360955,353.5635992,235.6927402,348.3565544,333.6712915,366.6110188,401.2249204,478.7337562,49.83515693,54.5864674,295.608119,302.4749856,296.9585278,298.6973607,290.5607786,175.5041181,291.8950763,283.5397523,124.4285704,121.8414487,118.6862165,173.1179363,251.4749916,220.4229812,219.6622543,100.2703236,97.09566554
